3,43 0,627905195293397
3,44 0,538298434121548
3,45 0,448648303505417
3,46 0,358962026346091
3,47 0,269246828456899
3,48 0,179509937981245
3,49 0,0897585848102543
3,5 2,76559916460861E-13
3,51 -0,0897585848097012
3,52 -0,179509937980692
3,53 -0,269246828456346
3,54 -0,358962026345538
3,55 -0,448648303504864
3,56 -0,538298434120995
3,57 -0,627905195292845
3,58 -0,717461367613503
3,59 -0,806959735751881
3,6 -0,896393089034042
3,61 -0,985754222024141
3,62 -1,07503593510495
3,63 -1,16423103505793
3,64 -1,25333233564274
3,65 -1,34233265817625
3,66 -1,43122483211089
3,67 -1,52000169561237
3,68 -1,60865609613668
3,69 -1,69718089100638
3,7 -1,78556894798606
3,71 -1,87381314585693
3,72 -1,96190637499064
3,73 -2,04984153792199
3,74 -2,13761154992083
3,75 -2,22520933956283
3,76 -2,3126278492992
3,77 -2,39986003602534
3,78 -2,48689887164823
3,79 -2,5737373436527
3,8 -2,66036845566643
3,81 -2,74678522802358
3,82 -2,83298069832717
3,83 -2,91894792201001
3,84 -3,00467997289419
3,85 -3,09016994374915
3,86 -3,17541094684812
3,87 -3,26039611452309
3,88 -3,34511859971813
3,89 -3,42957157654099
3,9 -3,5137482408131
3,91 -3,59764181061774
3,92 -3,68124552684645
3,93 -3,76455265374359
3,94 -3,84755647944903
3,95 -3,9302503165389
3,96 -4,01262750256441
3,97 -4,09468140058857
3,98 -4,17640539972098
3,99 -4,25779291565039
4 -4,33883739117525
4,01 -4,41953229673193
4,02 -4,49987113092088
4,03 -4,57984742103034
4,04 -4,65945472355792
4,05 -4,73868662472965
4,06 -4,81753674101682
4,07 -4,89599871965019
4,08 -4,97406623913189
4,09 -5,05173300974468
4,1 -5,12899277405873
4,11 -5,20583930743575
4,12 -5,28226641853051
4,13 -5,35826794978964
4,14 -5,43383777794773
4,15 -5,50896981452069
4,16 -5,58365800629629
4,17 -5,65789633582181
4,18 -5,73167882188889
4,19 -5,80499952001541
4,2 -5,8778525229244
4,21 -5,95023196102004
4,22 -6,0221320028605
4,23 -6,09354685562776
4,24 -6,16447076559438
4,25 -6,23489801858701
4,26 -6,30482294044681
4,27 -6,37423989748658
4,28 -6,44314329694462
4,29 -6,51152758743542
4,3 -6,5793872593968
4,31 -6,64671684553394
4,32 -6,71351092125972
4,33 -6,77976410513189
4,34 -6,84547105928657
4,35 -6,91062648986833
4,36 -6,97522514745671
4,37 -7,03926182748914
4,38 -7,10273137068026
4,39 -7,16562866343761
4,4 -7,22794863827361
4,41 -7,28968627421381
4,42 -7,35083659720146
4,43 -7,41139468049825
4,44 -7,4713556450812
4,45 -7,53071466003581
4,46 -7,58946694294526
4,47 -7,64760776027569
4,48 -7,7051324277576
4,49 -7,76203631076324
4,5 -7,81831482468001
4,51 -7,87396343527983
4,52 -7,92897765908447
4,53 -7,98335306372673
4,54 -8,03708526830761
4,55 -8,0901699437492
4,56 -8,14260281314351
4,57 -8,19437965209705
4,58 -8,24549628907114
4,59 -8,29594860571804
4,6 -8,34573253721276
4,61 -8,39484407258051
4,62 -8,44327925501989
4,63 -8,49103418222168
4,64 -8,53810500668322
4,65 -8,58448793601841
4,66 -8,63017923326325
4,67 -8,67517521717693
4,68 -8,71947226253838
4,69 -8,7630668004384
4,7 -8,80595531856714
4,71 -8,84813436149715
4,72 -8,8896005309617
4,73 -8,93035048612863
4,74 -8,97038094386946
4,75 -9,00968867902397
4,76 -9,04827052465998
4,77 -9,08612337232853
4,78 -9,12324417231433
4,79 -9,15962993388145
4,8 -9,1952777255143
4,81 -9,23018467515377
4,82 -9,26434797042868
4,83 -9,29776485888232
4,84 -9,33043264819425
4,85 -9,36234870639719
4,86 -9,39351046208905
4,87 -9,42391540464017
4,88 -9,45356108439551
4,89 -9,48244511287209
4,9 -9,51056516295137
4,91 -9,53791896906676
4,92 -9,56450432738616
4,93 -9,5903190959895
4,94 -9,61536119504134
4,95 -9,63962860695839
4,96 -9,6631193765721
4,97 -9,68583161128617
4,98 -9,70776348122905
4,99 -9,72891321940132
5 -9,74927912181811
5,01 -9,76885954764636
5,02 -9,787652919337
5,03 -9,80565772275209
5,04 -9,82287250728678
5,05 -9,83929588598619
5,06 -9,85492653565717
5,07 -9,86976319697486
5,08 -9,88380467458422
5,09 -9,89704983719627
5,1 -9,90949761767927
5,11 -9,92114701314471
5,12 -9,93199708502806
5,13 -9,94204695916445
5,14 -9,95129582585905
5,15 -9,95974293995234
5,16 -9,9673876208801
5,17 -9,9742292527283
5,18 -9,98026728428268
5,19 -9,98550122907318
5,2 -9,98993066541312
5,21 -9,99355523643319
5,22 -9,99637465011019
5,23 -9,99838867929057
5,24 -9,9995971617087
5,25 -10
5,26 -9,99959716170872
5,27 -9,99838867929059
5,28 -9,99637465011023
5,29 -9,99355523643324
5,3 -9,98993066541317
5,31 -9,98550122907324
5,32 -9,98026728428276
5,33 -9,97422925272839
5,34 -9,9673876208802
5,35 -9,95974293995245
5,36 -9,95129582585917
5,37 -9,94204695916458
5,38 -9,9319970850282
5,39 -9,92114701314486
5,4 -9,90949761767943
5,41 -9,89704983719644
5,42 -9,8838046745844
5,43 -9,86976319697506
5,44 -9,85492653565738
5,45 -9,83929588598641
5,46 -9,82287250728701
5,47 -9,80565772275233
5,48 -9,78765291933725
5,49 -9,76885954764662
5,5 -9,74927912181838
5,51 -9,7289132194016
5,52 -9,70776348122934
5,53 -9,68583161128648
5,54 -9,66311937657241
5,55 -9,63962860695871
5,56 -9,61536119504167
5,57 -9,59031909598985
5,58 -9,56450432738651
5,59 -9,53791896906712
5,6 -9,51056516295175
5,61 -9,48244511287248
5,62 -9,45356108439591
5,63 -9,42391540464058
5,64 -9,39351046208947
5,65 -9,36234870639761
5,66 -9,33043264819469
5,67 -9,29776485888277
5,68 -9,26434797042914
5,69 -9,23018467515424
5,7 -9,19527772551478
5,71 -9,15962993388194
5,72 -9,12324417231483
5,73 -9,08612337232904
5,74 -9,0482705246605
5,75 -9,0096886790245
5,76 -8,97038094387
5,77 -8,93035048612917
5,78 -8,88960053096226
5,79 -8,84813436149772
5,8 -8,80595531856772
5,81 -8,76306680043898
5,82 -8,71947226253898
5,83 -8,67517521717753
5,84 -8,63017923326387
5,85 -8,58448793601903
5,86 -8,53810500668385
5,87 -8,49103418222232
5,88 -8,44327925502054
5,89 -8,39484407258117
5,9 -8,34573253721343
5,91 -8,29594860571872
5,92 -8,24549628907182
5,93 -8,19437965209774
5,94 -8,14260281314421
5,95 -8,09016994374991
5,96 -8,03708526830833
5,97 -7,98335306372746
5,98 -7,92897765908521
5,99 -7,87396343528058
6 -7,81831482468076
6,01 -7,762036310764
6,02 -7,70513242775837
6,03 -7,64760776027647
6,04 -7,58946694294605
6,05 -7,53071466003661
6,06 -7,471355645082
6,07 -7,41139468049906
6,08 -7,35083659720229
6,09 -7,28968627421464
6,1 -7,22794863827445
6,11 -7,16562866343846
6,12 -7,10273137068112
6,13 -7,03926182749
6,14 -6,97522514745758
6,15 -6,91062648986921
6,16 -6,84547105928746
6,17 -6,77976410513279
6,18 -6,71351092126062
6,19 -6,64671684553485
6,2 -6,57938725939772
6,21 -6,51152758743634
6,22 -6,44314329694555
6,23 -6,37423989748751
6,24 -6,30482294044776
6,25 -6,23489801858796
6,26 -6,16447076559533
6,27 -6,09354685562872
6,28 -6,02213200286147
6,29 -5,95023196102102
6,3 -5,87785252292539
6,31 -5,8049995200164
6,32 -5,73167882188989
6,33 -5,65789633582282
6,34 -5,5836580062973
6,35 -5,50896981452171
6,36 -5,43383777794875
6,37 -5,35826794979066
6,38 -5,28226641853154
6,39 -5,20583930743679
6,4 -5,12899277405977
6,41 -5,05173300974573
6,42 -4,97406623913294
6,43 -4,89599871965125
6,44 -4,81753674101788
6,45 -4,73868662473072
6,46 -4,65945472355899
6,47 -4,57984742103142
6,48 -4,49987113092196
6,49 -4,41953229673303
6,5 -4,33883739117634
6,51 -4,25779291565149
6,52 -4,17640539972208
6,53 -4,09468140058968
6,54 -4,01262750256552
6,55 -3,93025031654002
6,56 -3,84755647945015
6,57 -3,76455265374472
6,58 -3,68124552684758
6,59 -3,59764181061887
6,6 -3,51374824081424
6,61 -3,42957157654213
6,62 -3,34511859971927
6,63 -3,26039611452424
6,64 -3,17541094684927
6,65 -3,0901699437503
6,66 -3,00467997289535
6,67 -2,91894792201117
6,68 -2,83298069832834
6,69 -2,74678522802475
6,7 -2,6603684556676
6,71 -2,57373734365388
6,72 -2,48689887164941
6,73 -2,39986003602653
6,74 -2,31262784930039
6,75 -2,22520933956402
6,76 -2,13761154992203
6,77 -2,04984153792319
6,78 -1,96190637499184
6,79 -1,87381314585814
6,8 -1,78556894798726
6,81 -1,69718089100759
6,82 -1,60865609613788
6,83 -1,52000169561357
6,84 -1,4312248321121
6,85 -1,34233265817746
6,86 -1,25333233564395
6,87 -1,16423103505914
6,88 -1,07503593510617
6,89 -0,985754222025355
6,9 -0,896393089035257
6,91 -0,806959735753098
6,92 -0,71746136761472
6,93 -0,627905195294063
6,94 -0,538298434122214
6,95 -0,448648303506083
6,96 -0,358962026346758
6,97 -0,269246828457566
6,98 -0,179509937981913
6,99 -0,0897585848109216
7 -9,43918337589778E-13
7,01 0,0897585848090339
7,02 0,179509937980025
7,03 0,269246828455679
7,04 0,358962026344871
7,05 0,448648303504197
7,06 0,538298434120329
7,07 0,627905195292179
7,08 0,717461367612837
7,09 0,806959735751216
7,1 0,896393089033377
7,11 0,985754222023476
7,12 1,07503593510429
7,13 1,16423103505727
7,14 1,25333233564208
7,15 1,34233265817559
7,16 1,43122483211023
7,17 1,52000169561171
7,18 1,60865609613602
7,19 1,69718089100573
7,2 1,7855689479854
7,21 1,87381314585628
7,22 1,96190637498999
7,23 2,04984153792134
7,24 2,13761154992018
7,25 2,22520933956218
7,26 2,31262784929856
7,27 2,3998600360247
7,28 2,48689887164759
7,29 2,57373734365206
7,3 2,66036845566579
7,31 2,74678522802294
7,32 2,83298069832653
7,33 2,91894792200937
7,34 3,00467997289356
7,35 3,09016994374852
7,36 3,17541094684749
7,37 3,26039611452246
7,38 3,34511859971749
7,39 3,42957157654036
7,4 3,51374824081247
7,41 3,59764181061711
7,42 3,68124552684582
7,43 3,76455265374297
7,44 3,84755647944841
7,45 3,93025031653829
7,46 4,01262750256379
7,47 4,09468140058796
7,48 4,17640539972037
7,49 4,25779291564979
7,5 4,33883739117464
7,51 4,41953229673133
7,52 4,49987113092028
7,53 4,57984742102974
7,54 4,65945472355732
7,55 4,73868662472906
7,56 4,81753674101623
7,57 4,8959987196496
7,58 4,9740662391313
7,59 5,0517330097441
7,6 5,12899277405815
7,61 5,20583930743518
7,62 5,28226641852994
7,63 5,35826794978907
7,64 5,43383777794716
7,65 5,50896981452013
7,66 5,58365800629574
7,67 5,65789633582126
7,68 5,73167882188834
7,69 5,80499952001486
7,7 5,87785252292386
7,71 5,9502319610195
7,72 6,02213200285996
7,73 6,09354685562722
7,74 6,16447076559385
7,75 6,23489801858649
7,76 6,30482294044629
7,77 6,37423989748606
7,78 6,44314329694411
7,79 6,51152758743491
7,8 6,5793872593963
7,81 6,64671684553344
7,82 6,71351092125922
7,83 6,7797641051314
7,84 6,84547105928608
7,85 6,91062648986785
7,86 6,97522514745623
7,87 7,03926182748866
7,88 7,10273137067979
7,89 7,16562866343715
7,9 7,22794863827315
7,91 7,28968627421335
7,92 7,35083659720101
7,93 7,4113946804978
7,94 7,47135564508075
7,95 7,53071466003537
7,96 7,58946694294482
7,97 7,64760776027526
7,98 7,70513242775717
7,99 7,76203631076282
8 7,81831482467959
8,01 7,87396343527942
8,02 7,92897765908406
8,03 7,98335306372632
8,04 8,03708526830721
8,05 8,0901699437488
8,06 8,14260281314312
8,07 8,19437965209666
8,08 8,24549628907075
8,09 8,29594860571767
8,1 8,34573253721239
8,11 8,39484407258014
8,12 8,44327925501953
8,13 8,49103418222132
8,14 8,53810500668287
8,15 8,58448793601806
8,16 8,63017923326291
8,17 8,67517521717659
8,18 8,71947226253805
8,19 8,76306680043807
8,2 8,80595531856682
8,21 8,84813436149684
8,22 8,88960053096139
8,23 8,93035048612832
8,24 8,97038094386916
8,25 9,00968867902368
8,26 9,04827052465969
8,27 9,08612337232825
8,28 9,12324417231406
8,29 9,15962993388119
8,3 9,19527772551404
8,31 9,23018467515351
8,32 9,26434797042842
8,33 9,29776485888207
8,34 9,33043264819401
8,35 9,36234870639695
8,36 9,39351046208882
8,37 9,42391540463994
8,38 9,45356108439529
8,39 9,48244511287188
8,4 9,51056516295116
8,41 9,53791896906656
8,42 9,56450432738596
8,43 9,59031909598931
8,44 9,61536119504115
8,45 9,63962860695821
8,46 9,66311937657193
8,47 9,68583161128601
8,48 9,70776348122889
8,49 9,72891321940116
8,5 9,74927912181796
8,51 9,76885954764621
8,52 9,78765291933686
8,53 9,80565772275196
8,54 9,82287250728666
8,55 9,83929588598608
8,56 9,85492653565706
8,57 9,86976319697476
8,58 9,88380467458412
8,59 9,89704983719617
8,6 9,90949761767918
8,61 9,92114701314462
8,62 9,93199708502798
8,63 9,94204695916438
8,64 9,95129582585899
8,65 9,95974293995228
8,66 9,96738762088004
8,67 9,97422925272825
8,68 9,98026728428264
8,69 9,98550122907314
8,7 9,98993066541309
8,71 9,99355523643317
8,72 9,99637465011018
8,73 9,99838867929056
8,74 9,9995971617087
8,75 10
8,76 9,99959716170872
8,77 9,9983886792906
8,78 9,99637465011025
8,79 9,99355523643326
8,8 9,9899306654132
8,81 9,98550122907328
8,82 9,9802672842828
8,83 9,97422925272843
8,84 9,96738762088025
8,85 9,95974293995251
8,86 9,95129582585924
8,87 9,94204695916465
8,88 9,93199708502828
8,89 9,92114701314494
8,9 9,90949761767952
8,91 9,89704983719654
8,92 9,88380467458451
8,93 9,86976319697517
8,94 9,85492653565749
8,95 9,83929588598653
8,96 9,82287250728713
8,97 9,80565772275246
8,98 9,78765291933738
8,99 9,76885954764676
9 9,74927912181853
9,01 9,72891321940176
9,02 9,7077634812295
9,03 9,68583161128664
9,04 9,66311937657258
9,05 9,63962860695889
9,06 9,61536119504186
9,07 9,59031909599003
9,08 9,56450432738671
9,09 9,53791896906732
9,1 9,51056516295195
9,11 9,48244511287269
9,12 9,45356108439613
9,13 9,4239154046408
9,14 9,3935104620897
9,15 9,36234870639785
9,16 9,33043264819493
9,17 9,29776485888301
9,18 9,26434797042939
9,19 9,2301846751545
9,2 9,19527772551504
9,21 9,15962993388221
9,22 9,12324417231511
9,23 9,08612337232931
9,24 9,04827052466078
9,25 9,00968867902479
9,26 8,9703809438703
9,27 8,93035048612947
9,28 8,88960053096257
9,29 8,84813436149803
9,3 8,80595531856804
9,31 8,7630668004393
9,32 8,71947226253931
9,33 8,67517521717786
9,34 8,63017923326421
9,35 8,58448793601937
9,36 8,5381050066842
9,37 8,49103418222267
9,38 8,4432792550209
9,39 8,39484407258153
9,4 8,3457325372138
9,41 8,29594860571909
9,42 8,24549628907221
9,43 8,19437965209812
9,44 8,14260281314461
9,45 8,0901699437503
9,46 8,03708526830873
9,47 7,98335306372786
9,48 7,92897765908562
9,49 7,87396343528099
9,5 7,81831482468119
9,51 7,76203631076442
9,52 7,7051324277588
9,53 7,6476077602769
9,54 7,58946694294649
9,55 7,53071466003705
9,56 7,47135564508245
9,57 7,41139468049951
9,58 7,35083659720274
9,59 7,28968627421509
9,6 7,22794863827491
9,61 7,16562866343892
9,62 7,10273137068159
9,63 7,03926182749047
9,64 6,97522514745806
9,65 6,9106264898697
9,66 6,84547105928795
9,67 6,77976410513328
9,68 6,71351092126112
9,69 6,64671684553535
9,7 6,57938725939823
9,71 6,51152758743685
9,72 6,44314329694606
9,73 6,37423989748803
9,74 6,30482294044828
9,75 6,23489801858849
9,76 6,16447076559586
9,77 6,09354685562926
9,78 6,022132002862
9,79 5,95023196102157
9,8 5,87785252292593
9,81 5,80499952001695
9,82 5,73167882189044
9,83 5,65789633582337
9,84 5,58365800629786
9,85 5,50896981452227
9,86 5,43383777794931
9,87 5,35826794979123
9,88 5,28226641853211
9,89 5,20583930743737
9,9 5,12899277406035
9,91 5,05173300974631
9,92 4,97406623913352
9,93 4,89599871965184
9,94 4,81753674101847
9,95 4,73868662473132
9,96 4,65945472355958
9,97 4,57984742103202
9,98 4,49987113092256
9,99 4,41953229673363
10 4,33883739117694
