2,92 -14,8817205197171
2,93 -14,9094143318276
2,94 -14,9334294690462
2,95 -14,9537600059969
2,96 -14,970400926424
2,97 -14,9833481244295
2,98 -14,992598405486
2,99 -14,9981494872249
3 -15
3,01 -14,9981494872249
3,02 -14,992598405486
3,03 -14,9833481244296
3,04 -14,9704009264241
3,05 -14,953760005997
3,06 -14,9334294690462
3,07 -14,9094143318278
3,08 -14,8817205197172
3,09 -14,8503548657484
3,1 -14,8153251089271
3,11 -14,7766398923217
3,12 -14,7343087609304
3,13 -14,6883421593266
3,14 -14,6387514290813
3,15 -14,5855488059653
3,16 -14,5287474169296
3,17 -14,4683612768671
3,18 -14,4044052851543
3,19 -14,3368952219751
3,2 -14,2658477444275
3,21 -14,1912803824134
3,22 -14,1132115343136
3,23 -14,0316604624482
3,24 -13,946647288324
3,25 -13,8581929876695
3,26 -13,76631938526
3,27 -13,6710491495319
3,28 -13,5724057869906
3,29 -13,4704136364095
3,3 -13,3650978628258
3,31 -13,2564844513307
3,32 -13,1446002006583
3,33 -13,0294727165732
3,34 -12,9111304050595
3,35 -12,7896024653117
3,36 -12,6649188825306
3,37 -12,5371104205244
3,38 -12,4062086141188
3,39 -12,2722457613757
3,4 -12,1352549156246
3,41 -11,9952698773068
3,42 -11,8523251856358
3,43 -11,7064561100754
3,44 -11,5576986416373
3,45 -11,4060894840009
3,46 -11,2516660444574
3,47 -11,0944664246796
3,48 -10,9345294113217
3,49 -10,7718944664483
3,5 -10,6066017177987
3,51 -10,4386919488852
3,52 -10,2682065889309
3,53 -10,0951877026471
3,54 -9,91967797985533
3,55 -9,74172072495333
3,56 -9,56135984623093
3,57 -9,37863984503617
3,58 -9,19360580479525
3,59 -9,00630337988888
3,6 -8,81677878438773
3,61 -8,62507878064982
3,62 -8,43125066778262
3,63 -8,23534226997264
3,64 -8,03740192468562
3,65 -7,83747847073991
3,66 -7,63562123625627
3,67 -7,43188002648682
3,68 -7,22630511152644
3,69 -7,01894721390932
3,7 -6,80985749609394
3,71 -6,59908754783947
3,72 -6,38668937347684
3,73 -6,1727153790774
3,74 -5,95721835952249
3,75 -5,74025148547713
3,76 -5,52186829027096
3,77 -5,30212265668967
3,78 -5,08106880368019
3,79 -4,85876127297306
3,8 -4,63525491562505
3,81 -4,4106048784854
3,82 -4,18486659058929
3,83 -3,95809574948145
3,84 -3,7303483074737
3,85 -3,50168045783946
3,86 -3,27214862094902
3,87 -3,04180943034857
3,88 -2,81071971878677
3,89 -2,57893650419205
3,9 -2,34651697560437
3,91 -2,11351847906467
3,92 -1,8799985034655
3,93 -1,64601466636661
3,94 -1,41162469977865
3,95 -1,17688643591863
3,96 -0,941857792940656
3,97 -0,706596760645598
3,98 -0,471161386172884
3,99 -0,235609759678285
4 -9,76229188633104E-13
4,01 0,235609759676333
4,02 0,471161386170946
4,03 0,706596760643661
4,04 0,941857792938721
4,05 1,17688643591668
4,06 1,41162469977672
4,07 1,64601466636469
4,08 1,87999850346357
4,09 2,11351847906273
4,1 2,34651697560246
4,11 2,57893650419014
4,12 2,81071971878486
4,13 3,04180943034668
4,14 3,27214862094713
4,15 3,50168045783757
4,16 3,7303483074718
4,17 3,95809574947958
4,18 4,18486659058743
4,19 4,41060487848354
4,2 4,63525491562319
4,21 4,85876127297123
4,22 5,08106880367836
4,23 5,30212265668784
4,24 5,52186829026916
4,25 5,74025148547534
4,26 5,95721835952071
4,27 6,17271537907562
4,28 6,38668937347509
4,29 6,59908754783773
4,3 6,8098574960922
4,31 7,01894721390761
4,32 7,22630511152474
4,33 7,43188002648513
4,34 7,63562123625459
4,35 7,83747847073826
4,36 8,03740192468398
4,37 8,23534226997101
4,38 8,431250667781
4,39 8,62507878064823
4,4 8,81677878438616
4,41 9,00630337988732
4,42 9,19360580479372
4,43 9,37863984503466
4,44 9,56135984622943
4,45 9,74172072495185
4,46 9,91967797985388
4,47 10,0951877026457
4,48 10,2682065889294
4,49 10,4386919488838
4,5 10,6066017177974
4,51 10,771894466447
4,52 10,9345294113203
4,53 11,0944664246783
4,54 11,2516660444561
4,55 11,4060894839997
4,56 11,557698641636
4,57 11,7064561100742
4,58 11,8523251856346
4,59 11,9952698773056
4,6 12,1352549156235
4,61 12,2722457613746
4,62 12,4062086141177
4,63 12,5371104205233
4,64 12,6649188825295
4,65 12,7896024653107
4,66 12,9111304050585
4,67 13,0294727165722
4,68 13,1446002006573
4,69 13,2564844513298
4,7 13,3650978628249
4,71 13,4704136364087
4,72 13,5724057869897
4,73 13,6710491495311
4,74 13,7663193852592
4,75 13,8581929876688
4,76 13,9466472883233
4,77 14,0316604624475
4,78 14,1132115343129
4,79 14,1912803824127
4,8 14,2658477444269
4,81 14,3368952219745
4,82 14,4044052851538
4,83 14,4683612768666
4,84 14,5287474169291
4,85 14,5855488059648
4,86 14,6387514290809
4,87 14,6883421593262
4,88 14,7343087609301
4,89 14,7766398923214
4,9 14,8153251089268
4,91 14,8503548657482
4,92 14,881720519717
4,93 14,9094143318275
4,94 14,9334294690461
4,95 14,9537600059968
4,96 14,970400926424
4,97 14,9833481244295
4,98 14,9925984054859
4,99 14,9981494872249
5 15
